47.2093 47.2093 47.2093

4 3.33333
29.6754	34.8264	25.8032
9.47597	25.71	1.71309
41.492	28.0118	22.5951
4.98708	21.3656	17.3878
11.4824	40.8913	34.4322
10.6341	40.9449	37.6244
32.3215	36.9143	41.208
23.046	29.0977	3.90428
45.501	39.1265	20.105
27.3939	24.4803	10.7431
30.7005	33.2285	33.0272
1.37925	1.22118	35.5011
36.717	29.7427	33.7216
11.4266	46.0394	23.3522
29.7766	37.6502	41.5475
16.2312	22.5887	39.1373
13.872	27.4066	2.25182
31.7111	22.315	17.458
10.903	27.6732	44.0675
22.6182	15.3427	6.97143
42.5144	27.1086	44.6069
24.2327	4.38026	19.743
33.6712	14.8694	30.6499
33.0105	4.5889	32.8703
8.81995	46.8768	30.067
7.60562	32.1538	4.97296
20.076	13.2598	29.7834
9.53764	23.5007	22.5737
22.4627	45.93	26.5588
9.06718	0.584997	12.5138
1.9114	22.6638	26.5209
34.5287	27.9531	28.5221
8.25177	33.7659	1.40201
6.20493	0.906053	26.6359
30.5325	42.0229	27.305
40.6506	1.48382	12.1118
43.8021	0.503849	17.7289
32.2133	12.5112	5.62989
14.0951	0.703583	22.803
4.40756	6.48183	28.3285
10.777	34.4186	17.2477
17.6163	27.4979	25.8151
20.8468	31.2895	17.9874
33.4516	5.22865	21.4799
3.66989	24.5003	16.672
19.5145	17.4625	39.6583
35.663	18.3027	44.6708
12.6995	7.38257	12.9186
7.55395	13.4978	17.5953
5.66114	20.0308	8.89396
16.0932	17.0615	2.78478
19.3827	20.9304	20.9903
35.737	35.5597	29.778
13.1649	40.0644	15.9541
39.5399	28.9119	44.4087
45.5837	12.4812	20.7041
42.0097	42.3973	42.3034
21.1433	10.4787	25.0231
22.4708	40.0448	17.0944
37.1532	44.5188	7.23202
31.8621	11.7394	16.4746
5.53453	16.5159	38.5187
3.54738	42.7109	24.1691
21.48	4.85887	38.125
42.0672	16.499	38.4692
21.2779	6.84523	45.9984
43.5299	5.22812	12.5607
35.6681	9.74842	25.4442
19.4621	32.817	8.64009
45.3756	8.1415	21.7031
24.9668	21.0156	36.3601
27.8186	34.0872	19.3578
27.0879	27.8574	25.2374
36.3171	11.8012	17.265
24.285	33.3473	46.0708
32.8718	34.0272	1.2754
2.56764	5.08466	9.11596
17.7916	47.0749	6.95471
44.7956	32.582	25.6598
6.64378	12.066	29.2967
43.8652	21.6244	23.9809
22.0055	8.96245	34.2213
5.89621	5.33112	44.1215
33.2155	3.05582	42.6848
11.4438	4.66042	7.5211
27.916	17.7076	4.21103
8.09268	3.77933	22.7513
33.443	2.90261	16.9796
42.9666	25.8623	11.611
29.7409	3.85933	45.4809
32.398	0.710047	37.0266
40.5623	27.9977	21.7542
33.2859	6.84953	23.8611
37.347	44.1657	21.2453
25.6324	19.4065	43.6347
18.6796	6.15175	4.19891
40.4149	5.51119	1.95192
42.7437	9.36082	25.9043
10.1225	34.2698	18.7522
46.6216	37.2365	26.7713
40.5479	22.277	39.6874
5.57537	42.0122	37.5974
3.1385	15.9546	0.0663438
29.2268	2.32781	34.1502
38.3354	37.1558	40.7412
13.6269	15.3398	5.33581
28.5597	25.9947	18.7626
32.3156	32.4966	5.66219
37.6571	15.5845	11.7264
34.2076	11.9353	3.65931
35.5871	17.2222	12.8092
10.0334	46.3064	26.2629
41.6129	29.9802	13.1386
23.1251	37.4461	10.1612
23.1994	10.119	22.4602
3.63926	29.0718	40.1883
21.6993	9.17319	35.5515
33.3418	1.2943	37.0824
33.4501	27.0449	12.153
27.8893	41.136	40.5634
0.25318	6.35236	23.8244
35.4702	35.3613	47.1597
16.0512	18.9327	11.1511
42.5931	27.4157	13.643
2.20335	19.6801	15.1984
36.933	25.1719	21.7755
14.2382	43.974	9.93871
13.4992	40.8225	11.4703
26.101	10.808	35.5614
10.8888	24.4915	11.3772
19.4458	43.1269	29.0381
40.7636	12.6166	30.9028
33.7236	44.405	30.3827
26.3851	17.2579	0.13348
24.5566	19.1256	42.7959
37.2157	8.3869	38.9696
28.081	6.87417	13.0086
9.20389	32.1546	17.3142
2.38198	0.464769	21.8384
32.7299	8.14544	40.7149
43.2005	39.2521	8.24675
43.8317	26.3452	8.00487
38.623	9.70648	28.6859
21.8638	34.3177	21.4203
39.6185	27.4644	28.8843
6.10223	21.6686	10.8905
5.74899	33.1136	36.8025
3.37968	9.42611	37.4339
40.9186	21.9791	37.07
13.6652	44.5956	24.2041
43.509	30.4809	24.799
32.3959	13.3111	42.619
38.706	35.5249	10.3487
11.1417	26.9082	28.5679
21.4969	5.72898	27.26
40.138	25.9195	29.4507
35.4657	8.14827	40.9982
36.9353	16.0306	2.9573
39.1437	26.9972	13.4324
4.1936	45.5858	1.53316
38.7194	23.9536	34.9027
34.8544	25.5085	12.9678
31.6816	46.4466	22.5865
1.08522	16.4561	25.6822
6.10237	23.9209	4.01475
13.7767	29.8658	24.9567
39.9763	46.4373	7.18759
40.4886	16.6866	28.9813
30.7646	24.0478	12.4767
38.8885	32.9537	40.2196
29.0036	27.5592	17.6113
38.4464	15.0575	29.3086
8.35033	37.9252	36.0188
3.46173	19.4194	24.0535
14.5441	40.8274	46.4106
31.3797	24.3729	1.11429
32.9622	42.6902	6.65484
9.11399	31.9323	11.027
33.7723	14.324	23.1158
22.5375	28.3508	8.71298
43.0998	46.2785	30.1486
10.5397	11.1737	44.914
40.368	20.2005	26.999
44.3403	29.2425	29.1578
23.2252	18.7834	4.73066
7.6762	38.1666	34.1118
6.58624	36.3689	34.067
10.5055	3.95375	27.1328
26.1672	37.2334	22.8054
45.06	39.9162	27.7046
5.96474	24.0717	37.1887
26.019	1.44797	23.249
42.3393	11.607	9.7338
15.7073	46.0933	32.0227
18.9266	3.41103	17.0655
22.9988	38.7477	26.8793
14.0044	34.0273	3.89167
22.352	25.9175	42.2373
42.5674	21.1097	12.758
46.734	37.2014	4.90637
33.9407	11.4679	32.3944
34.6648	0.93906	14.8728
41.3041	33.0796	32.6267
20.5256	15.6315	45.8954
11.6696	22.9224	28.888
20.0677	14.2624	26.4129
13.3493	23.8731	3.35186
13.9617	24.0627	27.2939
42.6878	13.5981	3.46353
2.49173	3.94429	9.87025
43.0704	24.5642	5.74477
9.39135	19.7367	22.3321
21.9353	9.64163	24.5525
44.1046	32.7921	15.2986
22.2762	26.006	19.1359
27.4021	20.8034	10.7848
23.5217	46.5631	44.2582
18.0668	46.2714	5.3631
15.0222	2.22779	5.5692
32.7655	39.8713	29.0062
23.3445	42.4555	27.5374
28.3352	28.9474	27.4548
9.30741	25.2382	3.72429
41.7744	5.2996	33.69
46.184	0.0611817	36.8855
28.7491	46.8708	23.8573
21.239	14.3882	17.2767
31.6229	4.2299	41.9464
16.9857	3.95512	3.01546
25.2334	17.2654	31.0479
17.6584	27.1785	39.1042
23.2405	40.4094	7.50834
2.2416	1.62915	47.0032
29.231	25.7097	44.3091
23.5137	4.97113	36.496
45.9777	24.9346	45.7569
44.2997	8.08446	7.26332
38.6321	20.5117	17.1681
0.815313	12.2722	1.71208
24.4052	23.4537	35.6376
17.5447	4.66947	18.0237
29.1707	4.17681	46.6318
19.7141	20.3108	40.9507
40.6588	45.3259	22.9487
45.9359	30.3055	3.4171
24.7202	30.34	17.4436
4.22096	33.2694	12.3418
38.5364	16.788	32.6336
42.1525	33.9723	23.2158
3.80612	0.919392	14.7838
9.35403	6.24975	46.0117
29.6251	39.5701	17.238
42.094	43.3465	38.1678
6.65398	41.8553	43.4179
11.3477	42.1819	9.62749
22.9356	14.3665	29.0786
13.9693	9.84467	38.0476
15.6885	13.3239	21.8098
23.6365	40.3599	26.4518
5.96373	7.04252	9.96516
33.1334	39.9434	11.8257
3.20766	45.2974	15.6444
26.502	46.3022	3.18951
23.6198	41.5183	44.0421
20.7914	44.3226	13.8914
23.0024	4.41089	15.282
25.7245	9.19063	45.3781
3.94824	29.0416	5.80131
15.4902	31.3016	32.743
39.8656	26.2407	46.1961
13.0204	17.961	14.209
26.4104	18.3695	34.5482
24.6281	41.156	44.8456
23.8169	3.19497	20.8419
44.092	9.90284	24.3283
6.19449	14.3194	41.0397
26.0325	40.2532	26.1775
21.1476	36.1219	35.7137
22.0277	4.97122	38.1295
23.7214	2.79953	31.2275
14.2726	8.9608	6.51969
3.74035	28.5094	30.2589
22.6583	28.313	34.6545
17.0075	40.1605	26.4108
24.6935	6.25954	21.8284
6.0161	37.4826	9.91062
13.3757	42.015	36.4102
19.515	25.3461	21.803
5.01279	28.5879	28.3621
9.49676	44.724	9.91911
14.5131	39.1004	7.38997
42.821	34.5519	40.2939
2.44536	27.1182	17.6278
31.4777	18.0856	31.0374
30.9329	19.9506	29.5244
0.110984	24.1521	19.6991
4.36302	13.2808	5.61576
12.7125	36.8204	21.6282
40.099	30.6106	31.8782
46.3381	39.235	2.86014
11.3622	3.7511	20.3378
21.8318	16.4279	23.9182
5.98338	6.95637	25.4434
5.34581	7.66698	24.8357
36.5502	12.623	42.7267
6.71536	34.9247	26.99
33.6356	30.2929	27.7652
33.6022	34.3697	46.2347
2.06263	14.9469	11.7461
34.7488	43.9917	23.9231
40.508	13.1787	36.3652
18.9861	12.5968	27.4985
35.3594	15.3772	21.691
10.9158	7.16907	12.4848
33.5903	24.1288	4.89688
16.053	1.84246	44.0755
15.9035	38.8146	19.292
7.63011	18.8787	0.751851
31.4761	39.1218	36.9935
4.03237	26.6522	21.7083
17.5387	45.5605	47.1365
4.41983	23.8858	28.2684
40.2372	40.4467	20.7234
34.6556	35.2231	37.5401
31.0368	20.4519	4.25653
17.4306	22.38	23.7639
9.53786	27.2771	43.7108
24.4455	39.4623	46.1003
8.21003	40.3835	44.4401
6.09245	46.0839	15.8863
32.392	41.965	45.5903
28.6165	36.8665	40.0124
38.4565	42.9868	35.8185
36.3933	18.602	24.0129
40.2452	33.1985	47.0012
42.5345	33.8201	14.3972
26.032	30.8855	25.7488
39.2128	7.06714	46.0744
46.0473	15.8672	41.1494
29.3358	40.3931	16.5136
0.926643	42.2252	28.1751
28.9362	27.6265	15.0819
14.1695	22.6286	0.753969
19.8686	19.608	30.4801
11.1497	19.698	33.5256
21.225	15.7017	45.4265
14.021	29.0638	0.101627
8.50571	5.74096	39.7378
2.62545	32.4473	26.8769
20.7386	7.11436	37.1161
34.3431	23.4363	27.0366
14.4037	40.3173	18.264
8.84043	13.4985	28.2603
45.2346	45.8838	5.8753
31.498	29.1902	0.0866284
39.6852	15.773	16.7623
25.7035	33.3683	21.0309
9.57561	0.885182	6.32724
26.6504	38.7383	11.0204
17.3141	47.0692	6.27426
33.0775	44.7304	23.764
11.662	37.2262	42.5305
14.0409	33.7428	36.4867
29.9026	30.6233	10.2151
32.032	34.4441	21.7744
42.7674	30.4017	14.9486
40.2494	10.3258	4.92983
3.35998	8.80841	41.8078
1.28485	19.8634	27.7617
21.9966	0.791274	33.129
13.2701	14.0065	21.2297
46.5423	25.0565	18.302
33.2403	41.7544	46.9509
0.685205	44.3761	16.314
45.0101	3.87919	1.48196
28.0552	44.2408	8.36067
22.8529	40.2783	23.6401
5.18077	19.2848	28.0635
42.5251	17.966	4.01575
30.7116	31.4954	32.9796
3.56835	17.4662	6.91875
6.96923	5.55929	7.77309
14.1887	15.4426	33.6932
5.68329	14.6689	12.557
19.9565	33.7918	10.3583
31.6649	1.55358	4.27067
19.0796	25.8597	15.0926
6.26721	9.05794	34.0037
32.2777	9.22179	2.5483
10.3841	40.7616	26.2752
11.0565	10.2659	35.7242
8.58332	35.4552	20.4011
0.630124	15.6138	32.1974
29.1218	31.4051	25.4191
22.2071	45.2071	8.9629
41.7604	7.24484	11.3078
32.5997	38.6672	43.7595
40.1069	22.5166	6.69803
26.8081	44.9062	3.12333
44.2392	29.0496	45.5436
0.678383	24.1514	6.74968
45.133	38.9942	16.4822
39.8042	32.9699	30.1396
47.1522	31.5344	26.3728
0.0346228	15.3939	18.2763
26.312	16.8099	23.5303
0.889137	25.5851	26.1971
20.7721	4.66989	24.9702
31.1514	10.5813	3.25264
46.0017	3.86605	16.677
9.29021	19.4423	30.5558
9.23341	8.92966	2.448
24.2599	36.5811	12.408
17.4193	20.6928	40.5564
24.4164	24.049	33.2834
11.4599	40.4181	13.0049
41.0046	2.42589	30.3823
18.9804	10.2326	43.2704
33.6541	10.2406	35.1927
45.6589	2.35399	2.18088
19.5679	17.962	30.7823
38.6388	38.7796	44.4771
15.5262	23.8425	8.65048
31.1693	27.724	1.22834
14.3118	7.10737	14.0162
42.3847	17.8649	4.77691
29.6569	7.67126	2.21545
34.1493	24.3606	29.8969
28.462	36.1014	22.1747
19.8147	11.1622	40.1487
17.4427	37.5368	23.0983
11.0704	9.22363	33.4798
7.97694	41.2695	17.4515
42.914	38.8842	9.01013
33.0142	19.2722	5.5382
31.0056	14.6895	28.6983
42.0277	14.7733	21.2215
3.93648	20.1415	28.2259
33.8103	39.032	37.3277
2.27289	8.07696	22.684
35.2195	23.6855	13.0131
37.1071	24.7476	18.6536
41.0898	18.5347	26.0318
27.4523	13.9876	35.2163
17.5936	23.7364	19.1966
9.32518	40.6325	28.2876
32.5379	40.0567	28.453
26.6463	16.6536	40.0062
28.8447	47.1806	36.2848
36.8751	43.3334	6.66532
43.5883	41.2927	29.2824
39.3963	23.0356	43.0468
5.55179	23.4258	39.3722
43.1719	31.0622	22.0445
3.84025	7.97197	4.87123
9.9014	0.145276	33.9861
20.0059	14.2043	41.0818
25.3037	18.4247	18.6243
21.5646	11.1921	23.0675
12.5066	21.8974	32.5128
41.939	34.1991	10.9922
15.4906	38.5666	5.717
14.7243	46.8969	36.8575
31.6435	19.7686	38.6128
26.6572	12.0629	25.1701
38.0414	6.76874	34.9982
34.0202	26.5589	11.8881
14.3235	14.7154	39.3841
7.45572	14.8785	43.2929
34.1901	1.52118	26.2036
35.577	36.5258	26.0525
46.1356	35.1139	42.853
5.46151	16.7137	11.3097
17.5578	35.9721	20.6535
40.0024	12.1883	7.86316
17.2896	12.8029	45.7857
8.02525	3.45606	18.5487
24.5173	20.2371	29.2624
33.7193	20.4729	26.8441
36.6594	5.5358	37.8776
37.9881	7.19704	10.421
46.3857	37.7349	1.6265
2.36255	4.34693	26.152
17.5136	1.30681	11.2098
37.5547	40.5978	12.1385
20.718	39.3662	36.1509
4.23803	36.887	6.90557
21.5558	3.66045	7.43061
17.6528	26.9555	20.0112
8.92284	29.4902	39.2394
30.7759	26.2515	37.6923
39.8835	45.2877	41.6111
46.9434	15.6684	5.99358
36.6389	38.8838	2.57309
2.26469	11.9112	24.2992
37.1045	28.5244	47.0484
33.4783	28.8425	10.8528
33.5275	7.299	24.5313
18.9248	19.742	16.7082
13.3874	2.51569	28.9408
10.4128	2.88284	15.1755
29.9751	21.6973	22.4508
33.8591	8.51092	46.0409
1.92172	7.2586	6.44183
16.921	2.20634	22.6543
8.4474	17.1842	36.3543
23.8757	46.9808	31.7425
30.826	17.0744	31.0599
30.4801	11.4616	20.5428
20.8212	25.9795	46.6497
36.0579	0.125214	27.2614
15.4997	2.87856	37.6428
10.8182	18.4289	40.8912
32.6184	23.8999	28.3623
13.3826	15.592	43.021
43.9452	44.4368	44.8629
31.8793	16.6231	0.652276
10.2437	40.8726	3.55869
43.8722	46.1698	43.1238
24.1788	42.5201	27.7222
18.1638	23.1991	5.53602
41.593	25.9024	24.5285
19.189	23.1276	30.8225
5.43443	33.6903	4.56679
38.9816	40.9715	13.1581
20.0625	21.3687	22.1958
43.5395	24.4101	11.6524
18.5788	12.0531	0.958772
15.7052	9.71193	25.8201
9.99176	8.01204	17.4636
10.9982	22.5915	37.6394
0.823895	14.8894	36.9823
4.79448	41.7451	32.2285
32.8037	21.632	9.62324
45.9172	47.1681	16.4914
6.01891	37.4959	43.5786
20.9587	23.8258	10.3434
17.3738	12.3802	22.7755
14.1871	36.3462	29.1657
13.6086	37.6389	39.5134
8.75896	13.2302	4.16225
37.9812	33.1785	42.1603
24.3934	14.5414	41.9758
38.9346	6.00515	42.374
28.1344	7.14049	4.11637
22.2373	33.3591	8.80577
44.7113	31.7884	0.40324
26.3186	32.2281	24.8289
16.3625	10.3184	22.1026
35.4578	15.7796	33.8254
8.41265	46.7122	1.53365
47.013	6.42625	38.3333
2.72904	26.7443	11.8752
32.1773	21.7231	30.4431
3.51344	38.698	41.7005
38.1633	25.817	6.53203
22.2856	43.5671	15.5708
17.8405	18.4755	21.7124
39.8784	5.29513	5.75421
26.4303	22.6443	28.3344
16.1783	30.0061	22.5291
27.6667	30.3633	30.9408
11.8175	7.03489	23.3449
0.699276	44.8262	27.3414
39.2059	32.7261	38.5125
40.8877	20.9253	29.2948
11.5525	38.749	2.10168
10.3312	1.46807	30.6503
39.5606	47.1673	3.18287
6.43771	42.0419	16.3034
7.93402	28.0797	31.7256
31.2013	0.269218	39.8599
26.2335	18.5142	11.6148
0.0396314	5.15444	1.70047
18.1624	46.8117	21.5475
6.94603	40.5054	16.0489
27.2885	46.5238	45.2145
40.1352	26.0519	34.7723
14.1211	12.5596	15.6206
4.60984	7.07146	24.3006
13.1054	31.9383	17.3412
30.7702	24.3617	1.27526
0.280209	35.7496	11.3561
41.2562	29.9867	26.9562
32.8413	39.5944	0.919796
21.5752	46.9366	43.1404
19.9557	19.9279	24.8787
4.3541	4.91015	3.08811
18.8177	13.815	13.1679
42.1918	33.5343	26.9953
29.4202	41.6696	37.9882
8.45178	43.5774	0.860579
17.711	14.7289	29.9987
40.392	46.196	12.3486
11.5547	28.8214	34.6277
38.6299	31.3474	46.9528
32.8445	46.6931	10.9909
40.6425	6.728	11.2816
16.8852	15.205	6.43283
7.25786	41.2614	23.6884
15.7427	26.6731	42.26
0.264663	10.5254	6.38225
7.024	29.0572	31.9984
36.4677	42.3452	16.0066
24.2549	47.1413	37.236
19.2155	43.0137	16.1946
21.0304	1.32629	8.24058
34.6515	13.3612	34.2954
25.1004	0.0757969	46.4775
22.7572	38.3514	23.4445
23.3231	13.3954	42.3478
12.4145	32.1591	45.4366
42.2744	5.29552	12.3704
0.331744	4.91741	30.5963
28.5906	25.3866	42.7319
0.780325	37.9517	9.49304
29.3653	15.9562	27.8983
4.60741	13.5499	43.4569
4.83847	25.7117	30.2064
38.2415	17.212	31.1341
2.33461	6.94461	16.7606
44.0208	39.9578	17.7555
6.53694	10.3429	8.61721
38.554	30.0393	13.8035
8.7983	13.4584	15.6195
33.2111	24.179	45.5051
13.2662	43.4395	43.7076
16.2294	40.2365	29.3701
3.19216	20.8726	41.2515
45.6124	22.6597	3.90271
19.1111	35.042	14.9054
23.3494	29.2044	3.1951
23.0662	37.3639	45.0284
27.8121	18.4108	20.6597
3.67775	14.9665	10.2452
19.1543	6.15895	30.7664
7.92558	27.8867	44.5818
28.4593	38.7949	18.9961
38.8856	32.697	21.498
24.0687	33.9255	39.2589
26.7031	27.9099	10.7815
15.4003	31.9317	0.853039
32.6141	45.0973	4.70267
9.3827	16.0691	36.0683
32.7684	41.2823	44.1423
5.19532	27.7337	23.1141
41.4238	14.555	35.2832
8.01561	30.3162	41.7458
43.6265	23.7974	5.98607
4.8041	14.5942	31.6806
29.6801	20.0708	19.312
12.4746	4.69925	46.2814
31.5858	41.6884	23.615
9.61654	27.7527	11.8609
28.6657	14.3727	38.8109
4.1727	24.8316	14.9026
23.1595	1.43459	34.3547
30.1724	32.1433	15.8939
17.7716	41.1688	25.4743
6.15427	46.5488	40.0757
16.7298	46.1762	10.3354
24.5101	40.1122	17.332
16.9597	39.2612	17.9006
38.3687	30.4978	25.9074
14.0659	28.6338	43.9826
12.4499	13.299	27.8812
47.107	27.2147	33.5597
28.834	10.3169	43.2175
42.2423	33.4416	26.009
23.2296	47.0647	23.9099
8.27174	39.0638	5.95832
10.5553	37.07	15.2946
1.24078	34.5652	26.8479
7.04231	6.38788	7.22191
3.55776	28.3217	38.5017
47.0516	39.9112	37.4456
1.55718	17.5119	20.4513
42.0227	24.8524	33.6713
15.2629	34.7923	19.7763
26.418	4.40824	17.8621
4.50725	29.6385	28.8815
6.09121	25.2594	28.4999
12.2256	21.2526	6.54652
29.6712	11.9088	31.837
14.6618	35.3861	38.4579
20.0795	24.7941	45.1016
30.5826	34.9784	31.8193
0.746168	30.3782	44.5077
9.76873	36.38	30.3968
26.8573	23.1994	10.2066
30.6962	7.34337	14.9128
5.52892	16.6634	16.2345
30.4028	33.023	25.9478
31.889	38.2503	24.1551
21.2922	12.3294	19.37
43.5095	39.1758	0.191978
16.347	32.8348	24.2734
27.6842	40.2908	44.499
5.58607	32.9472	26.4146
41.5837	10.8035	7.69068
45.4565	46.439	36.9313
43.0861	4.39556	40.9215
22.6515	7.63868	21.2432
37.3512	19.7003	23.5788
14.0969	30.24	35.187
44.3023	4.13063	25.7662
2.10534	24.6776	23.1173
0.336696	40.9429	4.07883
4.99385	40.766	5.19784
22.9035	41.2567	38.1407
22.5868	7.05819	37.2227
31.1414	31.5025	10.4738
36.7877	38.4797	7.53639
1.621	4.35009	32.0188
1.76187	11.4919	11.6229
41.2931	37.0588	14.6505
33.6679	5.71969	12.7298
43.9144	46.3609	46.2734
38.2122	44.7702	30.6657
15.3547	20.3389	40.0781
9.91915	15.101	4.9502
15.3243	29.2417	17.2108
10.2719	42.4781	30.6006
6.32499	36.0285	25.2522
2.30814	34.0423	20.1502
32.2371	35.6599	14.6475
31.3983	5.03813	29.6153
16.0106	43.6528	39.7398
36.9458	4.76388	46.8357
46.803	17.3076	32.3885
30.9136	26.4901	34.7714
46.9031	46.1937	21.4452
34.3351	30.9081	28.1573
13.1917	17.3287	9.50187
36.0482	24.8753	40.4355
22.2403	37.0823	31.6596
6.64473	28.044	45.8978
3.83917	36.9653	1.28186
16.8131	29.9436	10.8376
14.0667	42.8288	22.7518
40.8167	7.60645	46.0329
9.00812	46.4341	0.681158
23.5757	8.72919	32.1854
16.6359	26.7205	36.6743
20.5178	25.902	18.6313
43.9911	12.9045	6.52121
29.1393	42.7746	10.2735
21.9983	29.1723	30.4692
16.4435	2.26238	20.407
5.51449	10.1927	33.1428
8.41376	18.1549	15.2537
21.8918	33.6169	45.6828
26.2225	22.3215	33.055
43.5623	29.5963	28.1712
11.8834	28.9069	7.20389
31.0942	41.1676	4.79506
4.33839	24.1584	31.1421
42.718	2.4274	8.44116
6.6018	14.5938	25.5137
6.20661	29.1145	3.7635
39.9523	21.3273	35.8156
34.8438	35.2533	25.5447
8.05035	0.434281	28.7339
26.6312	46.0902	28.1451
44.0943	1.67895	34.2288
39.0319	36.445	37.9737
1.41503	36.1309	45.5616
19.2716	41.8302	46.1803
32.3429	19.5351	32.287
23.9301	17.7129	46.6772
27.2135	13.7945	47.0579
5.27913	20.1413	24.1439
22.9766	42.4499	29.4599
1.68565	5.19291	34.5373
30.6217	29.9789	37.226
40.3668	0.572708	42.0154
43.3239	35.3344	20.0014
34.1373	11.6479	36.3442
42.471	5.55866	44.4571
8.6666	18.8032	6.95817
8.50206	38.7295	5.00436
28.4924	28.2818	29.406
39.9888	19.7673	17.9701
25.8913	27.6726	35.4206
4.73271	42.188	16.9308
25.9129	12.8591	45.3078
1.99859	24.5015	37.7843
28.9919	19.5263	26.779
28.7096	44.1198	5.78994
13.1143	39.2926	26.4567
40.2327	12.1248	26.6049
28.5561	13.0103	37.1604
23.0309	11.4935	38.3664
39.791	0.444718	15.3042
22.2517	38.9468	21.3885
24.3667	38.4509	43.4972
21.5649	16.2484	27.5349
34.1678	4.29091	28.7192
16.2791	25.0203	23.4389
23.5782	4.21153	16.383
24.7823	35.6026	42.4912
13.8208	17.2734	23.4738
43.1653	14.1015	12.7078
4.78533	29.6449	41.8604
35.1264	16.8289	12.8475
39.7943	9.09745	37.0802
44.9061	2.63081	28.1941
18.5741	27.5746	39.4501
30.1661	20.418	1.3857
15.29	19.049	29.9719
14.9348	45.3973	43.1572
19.0541	22.1071	16.9295
3.04006	13.8829	21.5579
39.9989	1.43511	43.1006
12.7514	29.0077	2.0744
24.0635	40.3615	6.26537
25.3549	28.8558	45.5302
10.955	3.92123	47.1921
41.3368	16.0526	42.5076
6.43536	2.61568	9.96329
1.66837	45.1564	6.8761
45.5126	45.7362	25.8762
9.19687	8.62196	23.9041
5.59944	21.6705	43.2083
28.3524	35.0929	21.1474
32.5309	16.0859	34.8627
22.8809	39.7922	20.6843
39.31	36.6007	10.4124
42.9394	41.6108	41.1433
21.3242	29.9595	41.8427
20.9399	39.3346	25.5679
